date,festival,product,category,price,units_sold,revenue
10-02-2023,Valentine,Mug,Festival,851,2410,2016085
10-02-2023,Valentine,Necklace,Festival,421.75,155,55658
10-02-2023,Valentine,Notebook,Festival,831.5,274,223976
10-02-2023,Valentine,Pen Set,Festival,796.6666667,383,305290
10-02-2023,Valentine,Perfume,Festival,961.1428571,2199,2157668
10-02-2023,Valentine,Photo Frame,Festival,766.4,1343,1076541
10-02-2023,Valentine,Rose,Festival,1025,1637,1653379
10-02-2023,Valentine,Socks,Festival,730.75,317,243381
10-02-2023,Valentine,Soft Toy,Festival,738.6666667,2228,1633096
10-02-2023,Valentine,Wine Bottle,Festival,654.1666667,486,290901
11-02-2023,Valentine,Bracelet,Festival,668.5,335,216190
11-02-2023,Valentine,Cake,Festival,901.3333333,198,179312
11-02-2023,Valentine,Candles,Festival,841.9,2487,2095726
11-02-2023,Valentine,Chocolate Box,Festival,629.4166667,2791,1806252
11-02-2023,Valentine,Flower Vase,Festival,658.6,242,185393
11-02-2023,Valentine,Gift Card,Festival,876.75,3254,2974397
11-02-2023,Valentine,Greeting Card,Festival,790.8,1424,987127
11-02-2023,Valentine,Heart-shaped Balloon,Festival,636,227,123867
11-02-2023,Valentine,Jewellery,Festival,848.1428571,1956,1595878
11-02-2023,Valentine,Keychain,Festival,839.75,629,554835
11-02-2023,Valentine,Mug,Festival,822.7142857,4451,3631011
11-02-2023,Valentine,Necklace,Festival,594.3333333,231,130375
11-02-2023,Valentine,Notebook,Festival,670.3333333,278,210095
11-02-2023,Valentine,Pen Set,Festival,567.4,307,153944
11-02-2023,Valentine,Perfume,Festival,838.3636364,3286,2725326
11-02-2023,Valentine,Photo Frame,Festival,785,1279,869513
11-02-2023,Valentine,Rose,Festival,868,1624,1508309
11-02-2023,Valentine,Socks,Festival,705.6666667,403,269928
11-02-2023,Valentine,Soft Toy,Festival,834.1333333,3824,3062996
11-02-2023,Valentine,Wine Bottle,Festival,604.1666667,518,333360
12-02-2023,Valentine,Bracelet,Festival,743.6666667,449,337588
12-02-2023,Valentine,Cake,Festival,798,168,109236
12-02-2023,Valentine,Candles,Festival,798.8,4235,3669685
12-02-2023,Valentine,Chocolate Box,Festival,978.4,2712,2670914
12-02-2023,Valentine,Flower Vase,Festival,551.75,525,284176
12-02-2023,Valentine,Gift Card,Festival,816.5,3962,3199928
12-02-2023,Valentine,Greeting Card,Festival,870,2378,2033536
12-02-2023,Valentine,Heart-shaped Balloon,Festival,603.25,337,198260
12-02-2023,Valentine,Jewellery,Festival,799.6,1729,1331745
12-02-2023,Valentine,Keychain,Festival,762.5,354,268857
12-02-2023,Valentine,Mug,Festival,961.9166667,3194,3031985
12-02-2023,Valentine,Necklace,Festival,629,393,259733
12-02-2023,Valentine,Notebook,Festival,798.6666667,251,194472
12-02-2023,Valentine,Pen Set,Festival,506.8333333,420,187380
12-02-2023,Valentine,Perfume,Festival,824.6,3152,2701725
12-02-2023,Valentine,Photo Frame,Festival,953.4666667,4298,4145074
12-02-2023,Valentine,Rose,Festival,921.9166667,3315,2911750
12-02-2023,Valentine,Socks,Festival,598,647,368156
12-02-2023,Valentine,Soft Toy,Festival,913.2,1588,1503449
12-02-2023,Valentine,Wine Bottle,Festival,924.4,288,274439
13-02-2023,Valentine,Bracelet,Festival,817,361,307650
13-02-2023,Valentine,Cake,Festival,583.25,214,125462
13-02-2023,Valentine,Candles,Festival,926.5714286,1997,1972724
13-02-2023,Valentine,Chocolate Box,Festival,813.0833333,3757,3223099
13-02-2023,Valentine,Flower Vase,Festival,579,475,246451
13-02-2023,Valentine,Gift Card,Festival,965,3546,3458325
13-02-2023,Valentine,Greeting Card,Festival,695.5555556,3268,2422938
13-02-2023,Valentine,Heart-shaped Balloon,Festival,627.5714286,509,318573
13-02-2023,Valentine,Jewellery,Festival,702.8571429,4010,2871186
13-02-2023,Valentine,Keychain,Festival,562,253,139178
13-02-2023,Valentine,Mug,Festival,786.2142857,4094,3230102
13-02-2023,Valentine,Necklace,Festival,462.6666667,202,84537
13-02-2023,Valentine,Notebook,Festival,553.25,734,436408
13-02-2023,Valentine,Pen Set,Festival,556,283,140851
13-02-2023,Valentine,Perfume,Festival,882.8181818,3939,3290361
13-02-2023,Valentine,Photo Frame,Festival,635,1272,782544
13-02-2023,Valentine,Rose,Festival,911.3333333,3790,3453650
13-02-2023,Valentine,Socks,Festival,643.5714286,440,279153
13-02-2023,Valentine,Soft Toy,Festival,789.4,1377,1062818
13-02-2023,Valentine,Wine Bottle,Festival,791.25,304,216560
14-02-2023,Valentine,Bracelet,Festival,713.6,295,177448
14-02-2023,Valentine,Cake,Festival,470.5,305,125638
14-02-2023,Valentine,Candles,Festival,835.1428571,2381,1964440
14-02-2023,Valentine,Chocolate Box,Festival,715.8333333,1934,1299418
14-02-2023,Valentine,Flower Vase,Festival,592.8571429,579,322027
14-02-2023,Valentine,Gift Card,Festival,711.5454545,3685,3052836
14-02-2023,Valentine,Greeting Card,Festival,860,3826,3593422
14-02-2023,Valentine,Heart-shaped Balloon,Festival,816.6666667,504,408314
14-02-2023,Valentine,Jewellery,Festival,956.7692308,4466,4491730
14-02-2023,Valentine,Keychain,Festival,652.2857143,499,332762
14-02-2023,Valentine,Mug,Festival,981.6666667,5326,4846768
14-02-2023,Valentine,Necklace,Festival,479.25,508,203767
14-02-2023,Valentine,Notebook,Festival,916.8,434,391484
14-02-2023,Valentine,Pen Set,Festival,528.8,213,110859
14-02-2023,Valentine,Perfume,Festival,867.5833333,3638,3161759
14-02-2023,Valentine,Photo Frame,Festival,1053.727273,4197,4455110
14-02-2023,Valentine,Rose,Festival,688.2,1599,1011086
14-02-2023,Valentine,Socks,Festival,846.5,585,496998
14-02-2023,Valentine,Soft Toy,Festival,1040.25,4588,4702291
14-02-2023,Valentine,Wine Bottle,Festival,685.75,269,213119
15-02-2023,Valentine,Bracelet,Festival,587,521,303451
15-02-2023,Valentine,Cake,Festival,513.4,293,140739
15-02-2023,Valentine,Candles,Festival,1098.833333,1959,2138182
15-02-2023,Valentine,Chocolate Box,Festival,930.6666667,2608,2290543
15-02-2023,Valentine,Flower Vase,Festival,831.3333333,114,83037
15-02-2023,Valentine,Gift Card,Festival,625.5,1743,1115717
15-02-2023,Valentine,Greeting Card,Festival,820.6363636,3448,2642800
15-02-2023,Valentine,Heart-shaped Balloon,Festival,552.3333333,161,101809
15-02-2023,Valentine,Jewellery,Festival,939.2,3269,3017174
15-02-2023,Valentine,Keychain,Festival,742.75,193,151444
15-02-2023,Valentine,Mug,Festival,848.5714286,2493,2040795
15-02-2023,Valentine,Necklace,Festival,662,224,134945
15-02-2023,Valentine,Notebook,Festival,510.6666667,364,186593
15-02-2023,Valentine,Pen Set,Festival,584.6,466,286334
15-02-2023,Valentine,Perfume,Festival,1018.857143,1982,1944668
15-02-2023,Valentine,Photo Frame,Festival,832,2844,2309711
15-02-2023,Valentine,Rose,Festival,1010.666667,3456,3534400
15-02-2023,Valentine,Socks,Festival,677,240,163767
15-02-2023,Valentine,Soft Toy,Festival,833,4267,3733893
15-02-2023,Valentine,Wine Bottle,Festival,307.6666667,222,72438
01-03-2023,Holi,Bracelets,Festival,644,296,222682
01-03-2023,Holi,Cap,Festival,1172.714286,1152,1337769
01-03-2023,Holi,Colors,Festival,727.75,2609,1809718
01-03-2023,Holi,Decorative Flags,Festival,580.8571429,533,344843
01-03-2023,Holi,Face Masks,Festival,688.5,498,382277
01-03-2023,Holi,Gulal Pack,Festival,842.6,1155,984761
01-03-2023,Holi,Holi Plates,Festival,730.8,352,244829
01-03-2023,Holi,Music Player,Festival,937.8571429,1466,1414533
01-03-2023,Holi,Organic Colors,Festival,824.2857143,1482,1148584
01-03-2023,Holi,Pichkari,Festival,801.0714286,2397,1980745
01-03-2023,Holi,Plastic Bottles,Festival,864.3333333,236,199451
01-03-2023,Holi,Portable Speaker,Festival,875.7272727,1905,1585262
01-03-2023,Holi,Snacks,Festival,651.8333333,379,189902
01-03-2023,Holi,Sun Glasses,Festival,725.1,1822,1488921
01-03-2023,Holi,Sweets,Festival,664.2857143,645,406140
01-03-2023,Holi,T-shirts,Festival,770.8,383,275822
01-03-2023,Holi,Temporary Tattoos,Festival,564,199,113822
01-03-2023,Holi,Water Balloons,Festival,1002.5,1529,1549509
01-03-2023,Holi,Water Gun,Festival,553.6363636,2355,1337913
01-03-2023,Holi,White Kurta,Festival,528.3333333,169,105877
02-03-2023,Holi,Bracelets,Festival,741.7142857,454,331299
02-03-2023,Holi,Cap,Festival,920.3333333,1356,1281745
02-03-2023,Holi,Colors,Festival,750.1,2468,1863932
02-03-2023,Holi,Decorative Flags,Festival,621.4285714,476,278877
02-03-2023,Holi,Face Masks,Festival,829,449,393906
02-03-2023,Holi,Gulal Pack,Festival,1096.111111,1705,1812054
02-03-2023,Holi,Holi Plates,Festival,712.5,295,190038
02-03-2023,Holi,Music Player,Festival,842.6363636,2495,2150441
02-03-2023,Holi,Organic Colors,Festival,1154.8,990,1131534
02-03-2023,Holi,Pichkari,Festival,746.8,2004,1529444
02-03-2023,Holi,Plastic Bottles,Festival,619.3333333,206,114447
02-03-2023,Holi,Portable Speaker,Festival,975.5833333,3284,3268494
02-03-2023,Holi,Snacks,Festival,641.875,539,324828
02-03-2023,Holi,Sun Glasses,Festival,820.9285714,3103,2598631
02-03-2023,Holi,Sweets,Festival,795.8333333,484,396301
02-03-2023,Holi,T-shirts,Festival,672.1666667,509,328276
02-03-2023,Holi,Temporary Tattoos,Festival,536.7142857,518,289276
02-03-2023,Holi,Water Balloons,Festival,709.1333333,2854,2074236
02-03-2023,Holi,Water Gun,Festival,914.3,1806,1735254
02-03-2023,Holi,White Kurta,Festival,498.75,259,124589
03-03-2023,Holi,Bracelets,Festival,315.6666667,218,67510
03-03-2023,Holi,Cap,Festival,724.1818182,2359,1812315
03-03-2023,Holi,Colors,Festival,842.2307692,3178,2768130
03-03-2023,Holi,Decorative Flags,Festival,524.625,577,301451
03-03-2023,Holi,Face Masks,Festival,796,387,315406
03-03-2023,Holi,Gulal Pack,Festival,843.7142857,1413,1233650
03-03-2023,Holi,Holi Plates,Festival,654.6,303,218771
03-03-2023,Holi,Music Player,Festival,940.4,1029,841725
03-03-2023,Holi,Organic Colors,Festival,808,1585,1357331
03-03-2023,Holi,Pichkari,Festival,758.5714286,1332,975135
03-03-2023,Holi,Plastic Bottles,Festival,689.4,476,316734
03-03-2023,Holi,Portable Speaker,Festival,822.4444444,1995,1692125
03-03-2023,Holi,Snacks,Festival,505,486,276596
03-03-2023,Holi,Sun Glasses,Festival,870,1452,1318412
03-03-2023,Holi,Sweets,Festival,789,268,165470
03-03-2023,Holi,T-shirts,Festival,738.6666667,286,225767
03-03-2023,Holi,Temporary Tattoos,Festival,567.5,349,184712
03-03-2023,Holi,Water Balloons,Festival,884.2666667,3770,3215850
03-03-2023,Holi,Water Gun,Festival,1139.833333,1339,1438294
03-03-2023,Holi,White Kurta,Festival,562.25,216,142131
04-03-2023,Holi,Bracelets,Festival,662,373,253390
04-03-2023,Holi,Cap,Festival,906.2857143,1743,1622795
04-03-2023,Holi,Colors,Festival,826.7777778,1869,1600502
04-03-2023,Holi,Decorative Flags,Festival,895,549,487242
04-03-2023,Holi,Face Masks,Festival,709.6666667,541,388187
04-03-2023,Holi,Gulal Pack,Festival,873.25,1812,1620451
04-03-2023,Holi,Holi Plates,Festival,695.5,236,144095
04-03-2023,Holi,Music Player,Festival,650.4166667,3389,2151816
04-03-2023,Holi,Organic Colors,Festival,696.3846154,3108,2337948
04-03-2023,Holi,Pichkari,Festival,1109.733333,3533,3926670
04-03-2023,Holi,Plastic Bottles,Festival,970.6666667,194,192126
04-03-2023,Holi,Portable Speaker,Festival,855.8666667,3870,3103138
04-03-2023,Holi,Snacks,Festival,722.375,534,365621
04-03-2023,Holi,Sun Glasses,Festival,945.6153846,3500,3221227
04-03-2023,Holi,Sweets,Festival,611,263,171274
04-03-2023,Holi,T-shirts,Festival,813.6,372,315616
04-03-2023,Holi,Temporary Tattoos,Festival,459.3333333,171,68434
04-03-2023,Holi,Water Balloons,Festival,971.3333333,1594,1580887
04-03-2023,Holi,Water Gun,Festival,983.5,1107,1027439
04-03-2023,Holi,White Kurta,Festival,885,384,338843
05-03-2023,Holi,Bracelets,Festival,396.25,334,144129
05-03-2023,Holi,Cap,Festival,804.2222222,2267,1814035
05-03-2023,Holi,Colors,Festival,726.3333333,3723,2647198
05-03-2023,Holi,Decorative Flags,Festival,836,216,194616
05-03-2023,Holi,Face Masks,Festival,682.5,513,322859
05-03-2023,Holi,Gulal Pack,Festival,973.1428571,1692,1635069
05-03-2023,Holi,Holi Plates,Festival,698.6666667,181,127300
05-03-2023,Holi,Music Player,Festival,989.6,2263,2245594
05-03-2023,Holi,Organic Colors,Festival,689.4285714,2228,1503317
05-03-2023,Holi,Pichkari,Festival,1081.5,1624,1734072
05-03-2023,Holi,Plastic Bottles,Festival,681.8571429,552,356305
05-03-2023,Holi,Portable Speaker,Festival,741,2662,1783515
05-03-2023,Holi,Snacks,Festival,508.125,440,228253
05-03-2023,Holi,Sun Glasses,Festival,637.0909091,2989,1904636
05-03-2023,Holi,Sweets,Festival,1089.666667,193,211583
05-03-2023,Holi,T-shirts,Festival,705.3333333,473,327491
05-03-2023,Holi,Temporary Tattoos,Festival,857.8571429,409,356852
05-03-2023,Holi,Water Balloons,Festival,758.8571429,1972,1457034
05-03-2023,Holi,Water Gun,Festival,878.9,2873,2631151
05-03-2023,Holi,White Kurta,Festival,596.6,295,203609
06-03-2023,Holi,Bracelets,Festival,788,287,241185
06-03-2023,Holi,Cap,Festival,927.7,2998,2740841
06-03-2023,Holi,Colors,Festival,642.2857143,1873,1164744
06-03-2023,Holi,Decorative Flags,Festival,608.375,567,319375
06-03-2023,Holi,Face Masks,Festival,579.375,397,231326
06-03-2023,Holi,Gulal Pack,Festival,878,3208,2825818
06-03-2023,Holi,Holi Plates,Festival,586.2857143,452,270560
06-03-2023,Holi,Music Player,Festival,860.7857143,3736,3329994
06-03-2023,Holi,Organic Colors,Festival,986.5,3971,4090128
06-03-2023,Holi,Pichkari,Festival,835.7692308,4015,3368399
06-03-2023,Holi,Plastic Bottles,Festival,577.3333333,240,151210
06-03-2023,Holi,Portable Speaker,Festival,772.25,3929,3077950
06-03-2023,Holi,Snacks,Festival,647,280,170905
06-03-2023,Holi,Sun Glasses,Festival,873.1333333,4189,3719737
06-03-2023,Holi,Sweets,Festival,590.5,239,178171
06-03-2023,Holi,T-shirts,Festival,727.4,358,272535
06-03-2023,Holi,Temporary Tattoos,Festival,737.5,499,341604
06-03-2023,Holi,Water Balloons,Festival,945.4444444,2068,1855081
06-03-2023,Holi,Water Gun,Festival,868.3333333,3338,2808647
06-03-2023,Holi,White Kurta,Festival,748.3333333,446,324348
07-03-2023,Holi,Bracelets,Festival,723.8571429,448,330136
07-03-2023,Holi,Cap,Festival,1187.2,1573,1877054
07-03-2023,Holi,Colors,Festival,675.1428571,1812,1261766
07-03-2023,Holi,Decorative Flags,Festival,846.8333333,381,332735
07-03-2023,Holi,Face Masks,Festival,539.625,562,303925
07-03-2023,Holi,Gulal Pack,Festival,833.3333333,4541,3844437
07-03-2023,Holi,Holi Plates,Festival,721.6666667,343,234251
07-03-2023,Holi,Music Player,Festival,812.8571429,4088,3293389
07-03-2023,Holi,Organic Colors,Festival,808.4166667,3995,3162657
07-03-2023,Holi,Pichkari,Festival,781.6,2416,1830926
07-03-2023,Holi,Plastic Bottles,Festival,451.1666667,437,205243
07-03-2023,Holi,Portable Speaker,Festival,813.9090909,3724,3005655
07-03-2023,Holi,Snacks,Festival,544,529,306216
07-03-2023,Holi,Sun Glasses,Festival,971.4,1670,1730745
07-03-2023,Holi,Sweets,Festival,505.6666667,225,82604
07-03-2023,Holi,T-shirts,Festival,828.1666667,544,474193
07-03-2023,Holi,Temporary Tattoos,Festival,649.125,749,464300
07-03-2023,Holi,Water Balloons,Festival,958.3333333,2763,2503421
07-03-2023,Holi,Water Gun,Festival,932.0666667,4783,4773339
07-03-2023,Holi,White Kurta,Festival,732.8333333,428,331928
08-03-2023,Holi,Bracelets,Festival,575.875,481,272203
08-03-2023,Holi,Cap,Festival,955.5833333,4100,4349739
08-03-2023,Holi,Colors,Festival,772.25,2883,2273288
08-03-2023,Holi,Decorative Flags,Festival,845,326,255494
08-03-2023,Holi,Face Masks,Festival,630.5,631,385495
08-03-2023,Holi,Gulal Pack,Festival,677,4625,3201258
08-03-2023,Holi,Holi Plates,Festival,677.5,431,276062
08-03-2023,Holi,Music Player,Festival,979,3909,3873169
08-03-2023,Holi,Organic Colors,Festival,942.4444444,3215,2987841
08-03-2023,Holi,Pichkari,Festival,968.7692308,4396,4108681
08-03-2023,Holi,Plastic Bottles,Festival,882.75,244,193876
08-03-2023,Holi,Portable Speaker,Festival,630.5,2691,1674757
08-03-2023,Holi,Snacks,Festival,326.25,308,114016
08-03-2023,Holi,Sun Glasses,Festival,815,1733,1318188
08-03-2023,Holi,Sweets,Festival,644.6666667,374,233404
08-03-2023,Holi,T-shirts,Festival,595.6666667,141,82221
08-03-2023,Holi,Temporary Tattoos,Festival,622.75,351,233495
08-03-2023,Holi,Water Balloons,Festival,780.375,2325,1806543
08-03-2023,Holi,Water Gun,Festival,702.6666667,1565,1039997
08-03-2023,Holi,White Kurta,Festival,763,349,261985
09-03-2023,Holi,Bracelets,Festival,519.8,386,172204
09-03-2023,Holi,Cap,Festival,791.1666667,1608,1164906
09-03-2023,Holi,Colors,Festival,852.6666667,5077,4250314
09-03-2023,Holi,Decorative Flags,Festival,919.2,293,268974
09-03-2023,Holi,Face Masks,Festival,665.875,742,495652
09-03-2023,Holi,Gulal Pack,Festival,941.6666667,3750,3647004
09-03-2023,Holi,Holi Plates,Festival,580,341,199776
09-03-2023,Holi,Music Player,Festival,887,3326,2857369
09-03-2023,Holi,Organic Colors,Festival,987.3,3111,2869633
09-03-2023,Holi,Pichkari,Festival,1100.166667,3315,3703752
09-03-2023,Holi,Plastic Bottles,Festival,800.3333333,412,352519
09-03-2023,Holi,Portable Speaker,Festival,707.1111111,2443,1649607
09-03-2023,Holi,Snacks,Festival,641.1666667,488,326061
09-03-2023,Holi,Sun Glasses,Festival,605.2142857,4421,2541576
09-03-2023,Holi,Sweets,Festival,849.6,428,376662
09-03-2023,Holi,T-shirts,Festival,764.5714286,525,384212
09-03-2023,Holi,Temporary Tattoos,Festival,486.875,575,297953
09-03-2023,Holi,Water Balloons,Festival,739.2222222,2366,2066760
09-03-2023,Holi,Water Gun,Festival,720.5833333,3169,2246869
09-03-2023,Holi,White Kurta,Festival,541.3333333,497,271116
15-04-2023,Eid,Biryani Kit,Festival,992.5555556,1607,1703537
15-04-2023,Eid,Cap,Festival,937.625,1134,1066673
15-04-2023,Eid,Chocolates,Festival,484.5714286,516,252186
15-04-2023,Eid,Cookware Set,Festival,924,254,229548
15-04-2023,Eid,Cushion Covers,Festival,514.3333333,242,115718
15-04-2023,Eid,Dates,Festival,876.8571429,1221,1044407
15-04-2023,Eid,Decor,Festival,698,346,238192
15-04-2023,Eid,Dry Fruits,Festival,769.75,496,389059
15-04-2023,Eid,Gift Box,Festival,852,1558,1436699
15-04-2023,Eid,Incense Sticks,Festival,825.7,1947,1695690
15-04-2023,Eid,Jewellery Set,Festival,565.25,566,309130
15-04-2023,Eid,Kurta,Festival,926.6363636,2130,1997986
15-04-2023,Eid,Perfume,Festival,842.5714286,2859,2381968
15-04-2023,Eid,Prayer Mat,Festival,736.1666667,2514,1841779
15-04-2023,Eid,Sewai,Festival,720.4,1042,718145
15-04-2023,Eid,Sweets Box,Festival,549.3333333,1007,467639
15-04-2023,Eid,Tea Set,Festival,450.6,372,157688
15-04-2023,Eid,Traditional Dress,Festival,720.6666667,343,271758
15-04-2023,Eid,Vase,Festival,691.8571429,553,401767
15-04-2023,Eid,Wall Hangings,Festival,485.3333333,326,152009
16-04-2023,Eid,Biryani Kit,Festival,965,1414,1275748
16-04-2023,Eid,Cap,Festival,873.6666667,1243,1161227
16-04-2023,Eid,Chocolates,Festival,745.8333333,354,294576
16-04-2023,Eid,Cookware Set,Festival,704.2857143,515,394468
16-04-2023,Eid,Cushion Covers,Festival,312.8333333,508,164768
16-04-2023,Eid,Dates,Festival,731.8571429,1443,1119805
16-04-2023,Eid,Decor,Festival,877.4,308,267480
16-04-2023,Eid,Dry Fruits,Festival,732.1428571,385,268054
16-04-2023,Eid,Gift Box,Festival,1029.833333,1308,1347721
16-04-2023,Eid,Incense Sticks,Festival,854.5714286,1284,1023630
16-04-2023,Eid,Jewellery Set,Festival,294,232,74194
16-04-2023,Eid,Kurta,Festival,740.9333333,2739,2049450
16-04-2023,Eid,Perfume,Festival,916.7857143,2528,2375672
16-04-2023,Eid,Prayer Mat,Festival,862.8571429,2642,2345381
16-04-2023,Eid,Sewai,Festival,1104.857143,1622,1911455
16-04-2023,Eid,Sweets Box,Festival,878.125,1756,1515886
16-04-2023,Eid,Tea Set,Festival,789,435,366969
16-04-2023,Eid,Traditional Dress,Festival,645.3333333,283,179996
16-04-2023,Eid,Vase,Festival,865.1428571,506,436922
16-04-2023,Eid,Wall Hangings,Festival,395.8333333,335,129647
17-04-2023,Eid,Biryani Kit,Festival,728.4285714,3444,2532619
17-04-2023,Eid,Cap,Festival,850.2857143,1675,1431769
17-04-2023,Eid,Chocolates,Festival,533,297,154887
17-04-2023,Eid,Cookware Set,Festival,571.375,586,367713
17-04-2023,Eid,Cushion Covers,Festival,627.3333333,446,254495
17-04-2023,Eid,Dates,Festival,972.5555556,2259,2250787
17-04-2023,Eid,Decor,Festival,822.5714286,492,405730
17-04-2023,Eid,Dry Fruits,Festival,593.25,299,182873
17-04-2023,Eid,Gift Box,Festival,1006.5,2910,3122756
17-04-2023,Eid,Incense Sticks,Festival,640.0769231,2723,1788625
17-04-2023,Eid,Jewellery Set,Festival,578,358,200660
17-04-2023,Eid,Kurta,Festival,874.6923077,2549,2340839
17-04-2023,Eid,Perfume,Festival,663.4545455,2609,1577062
